measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
Interception_Rate,sim2real,Sim_10080,35,0.852380952342857,0.7440625,0.9284375,0.18437500000000007,0.18437500000000007
Interception_Rate,sim2real,Sim_10080,36,0.8518518518055553,0.7459375,0.9271875,0.18125000000000002,0.18125000000000002
Interception_Rate,sim2real,Sim_10080,37,0.8468468468108107,0.7440625,0.9234375000000001,0.17937500000000017,0.17937500000000017
Interception_Rate,sim2real,Sim_10080,38,0.8508771929473683,0.7496875000000001,0.9246875000000001,0.17500000000000004,0.17500000000000004
Interception_Rate,sim2real,Sim_10080,39,0.8547008546666666,0.7546875,0.9265625,0.171875,0.171875
Interception_Rate,sim2real,Sim_10080,40,0.8541666666249998,0.7565625,0.9246875000000001,0.16812500000000008,0.16812500000000008
Interception_Rate,sim2real,Sim_10080,41,0.8495934959024389,0.7546875,0.9215625000000001,0.1668750000000001,0.1668750000000001
Interception_Rate,sim2real,Sim_10080,42,0.853174603142857,0.7596875000000001,0.9228125,0.16312499999999996,0.16312499999999996
Interception_Rate,sim2real,Sim_10080,43,0.8565891472558138,0.7646875,0.9240625,0.15937500000000004,0.15937500000000004
Interception_Rate,sim2real,Sim_10080,44,0.8522727272499999,0.7621875,0.9209375000000001,0.15875000000000006,0.15875000000000006
Interception_Rate,sim2real,Sim_10080,45,0.8555555555333333,0.7665625,0.9221875000000002,0.15562500000000012,0.15562500000000012
Interception_Rate,sim2real,Sim_10080,46,0.8550724637391304,0.7678125,0.9209375000000001,0.15312500000000007,0.15312500000000007
Interception_Rate,sim2real,Sim_10080,47,0.8581560283404255,0.7721875,0.9228125,0.150625,0.150625
Interception_Rate,sim2real,Sim_10080,48,0.8611111110833333,0.7759375000000001,0.9240625,0.14812499999999995,0.14812499999999995
Interception_Rate,sim2real,Sim_7_biased,1,1.0,0.02,0.98,0.96,0.96
Interception_Rate,sim2real,Sim_7_biased,2,0.9166666665000001,0.02,0.98,0.96,0.96
Interception_Rate,sim2real,Sim_7_biased,3,0.8333333333333334,0.02,0.98,0.96,0.96
Interception_Rate,sim2real,Sim_7_biased,4,0.875,0.15000000000000002,0.98,0.83,0.83
Interception_Rate,sim2real,Sim_7_biased,5,0.8,0.16999999999999998,0.98,0.81,0.81
Interception_Rate,sim2real,Sim_7_biased,6,0.7777777778333334,0.19,0.98,0.79,0.79
Interception_Rate,sim2real,Sim_7_biased,7,0.7857142857142857,0.21000000000000002,0.98,0.77,0.77
Interception_Rate,sim2real,Sim_7_biased,8,0.8125,0.21000000000000002,0.98,0.77,0.77
Interception_Rate,sim2real,Sim_7_biased,9,0.8333333333333334,0.22999999999999998,0.98,0.75,0.75
Interception_Rate,sim2real,Sim_7_biased,10,0.85,0.22999999999999998,0.98,0.75,0.75
Interception_Rate,sim2real,Sim_7_biased,11,0.8636363636363636,0.22999999999999998,0.98,0.75,0.75
Interception_Rate,sim2real,Sim_7_biased,12,0.875,0.25,0.98,0.73,0.73
Interception_Rate,sim2real,Sim_7_biased,13,0.8717948717692308,0.25,0.98,0.73,0.73
Interception_Rate,sim2real,Sim_7_biased,14,0.8809523809285714,0.25,0.98,0.73,0.73
