t,err_weighted
23.100101,0.108099
23.120103,0.040677
23.140083,0.033120
23.160085,0.017717
23.180095,0.021136
23.200052,0.023356
23.220087,0.024217
23.241132,0.033658
23.261171,0.085530
23.281049,0.183587
23.300094,0.170803
23.320089,0.132269
23.340098,0.140402
23.360082,0.151858
23.380086,0.128724
23.400095,0.101908
23.421127,0.108962
23.440091,0.089385
23.460041,0.077264
23.481185,0.072664
23.500084,0.068459
23.520142,0.078889
23.540075,0.091766
23.560097,0.102222
23.580085,0.111195
23.600089,0.115884
23.621245,0.119464
23.640106,0.124785
23.660084,0.129374
23.680101,0.128600
23.700104,0.139778
23.720092,0.138583
23.740073,0.133615
23.760055,0.173897
23.781204,0.119313
23.800092,0.132147
23.820093,0.136929
23.840103,0.092008
23.860097,0.094399
23.880070,0.075173
23.900093,0.068905
23.920054,0.079603
23.940073,0.096985
23.960072,0.111789
23.980089,0.111393
24.000105,0.095793
24.020038,0.070986
24.040112,0.195213
24.060582,0.263236
24.080095,0.199426
24.100131,0.181554
24.120096,0.175923
24.140074,0.131186
24.160072,0.084570
24.180095,0.050382
24.200081,0.037827
24.220073,0.039129
24.240087,0.042604
24.260060,0.048142
24.280070,0.059474
24.300097,0.069883
24.320078,0.066896
24.340047,0.067961
24.360151,0.141668
24.380079,0.253483
24.400080,0.152513
24.420091,0.182089
24.441071,0.136795
24.460099,0.161580
24.480080,0.130444
24.500087,0.088479
24.520080,0.057628
24.540100,0.045895
24.560081,0.050771
24.580091,0.064246
24.600094,0.073582
24.620033,0.086495
24.640077,0.098624
24.660046,0.105957
24.680074,0.117955
24.700045,0.225767
24.720085,0.195939
24.740075,0.238932
24.760098,0.202709
24.780074,0.193708
24.801097,0.175713
24.820935,0.138676
24.840134,0.093962
24.860081,0.104423
24.880066,0.127904
24.900064,0.136223
24.920176,0.137491
24.940117,0.136670
24.960163,0.130235
24.980068,0.116785
25.000072,0.104169
25.020306,0.095450
25.040094,0.095371
25.060061,0.110344
25.080065,0.033189
25.101255,0.181926
25.120116,0.301406
25.141000,0.265550
25.161089,0.231677
25.180141,0.181698
25.200064,0.118779
25.220066,0.063198
25.240050,0.038423
25.260048,0.055632
25.280289,0.073104
25.300113,0.093152
25.321090,0.109098
25.340114,0.117743
25.360102,0.124116
25.380114,0.120578
25.401243,0.113006
25.421310,0.111691
25.441459,0.180674
25.461536,0.168905
25.481474,0.216500
25.501415,0.230473
25.521351,0.118800
25.541251,0.095636
25.560994,0.091146
25.580049,0.065888
25.600096,0.030452
25.620077,0.028081
25.640124,0.027710
25.660113,0.023492
25.680072,0.026697
25.700058,0.066484
25.720055,0.118458
25.740054,0.148180
25.760068,0.103319
25.780077,0.062665
25.800050,0.112179
25.820143,0.097571
25.840060,0.054593
25.860053,0.070476
25.880055,0.093298
25.900043,0.103404
25.920100,0.103483
25.940048,0.105874
25.960055,0.115317
25.980050,0.120573
26.000056,0.255238
26.021071,0.174186
26.040081,0.180233
26.060019,0.206924
26.080072,0.088417
26.100056,0.116538
26.120056,0.072800
26.140153,0.070718
26.160149,0.028295
26.180918,0.036660
26.200151,0.029521
26.220126,0.019547
26.240062,0.026085
26.260127,0.048327
26.280076,0.057909
26.300915,0.221692
26.320976,0.198862
26.340056,0.190521
26.360066,0.195059
26.380064,0.131600
26.400064,0.080835
26.420016,0.076756
26.440289,0.094037
26.461069,0.052131
26.480131,0.067742
26.500031,0.049335
26.520102,0.033111
26.540057,0.025803
26.560058,0.036011
26.580071,0.049161
26.600064,0.059861
26.620294,0.074416
26.640085,0.082203
26.660079,0.103910
26.680012,0.120229
26.700054,0.137626
26.720037,0.158958
26.740044,0.139315
26.760068,0.094938
26.781745,0.127709
26.801770,0.158726
26.821668,0.123746
26.841164,0.123769
26.860195,0.134839
26.880160,0.125245
26.900083,0.095254
26.920070,0.067610
26.940053,0.056290
26.960144,0.059125
26.980938,0.076494
27.000101,0.092860
27.020065,0.101134
27.040908,0.094020
27.060222,0.062947
27.080070,0.174119
27.100049,0.244669
27.120048,0.243757
27.140922,0.172879
27.160079,0.169904
27.180083,0.160331
27.200053,0.122414
27.220056,0.078931
27.240116,0.049499
27.260076,0.047029
27.280126,0.055201
27.300052,0.064074
27.320054,0.073236
27.340008,0.081157
27.360116,0.087687
27.380011,0.081903
27.400056,0.191892
27.420057,0.234266
27.440060,0.233949
27.460058,0.161296
27.480057,0.168599
27.500058,0.156903
27.521072,0.120312
27.541044,0.078905
27.560152,0.049622
27.580124,0.039650
27.601032,0.041519
27.620991,0.049004
27.640133,0.061615
27.660243,0.073211
27.680097,0.070528
27.700057,0.060081
27.720288,0.129588
27.740054,0.239520
27.760085,0.266148
27.780279,0.200722
27.801193,0.215589
27.820970,0.216424
27.840102,0.188371
27.861010,0.145561
27.880028,0.107390
